transaction_row_id,id,diary_day,tran,transaction_date,diary_date,dow_weight,amnt,payment,pi,payment_instrument,multipi_breakdown,mixed_payment_method,ambiguous_payment_method,merch,tely_group,tely_category,category_rule,crosswalk_quality,pay010,pay011,pay016,pay020,pay030,pay040,pay041,pay042,pay050,count_eligible,dollar_eligible,liquid_narrow_count,liquid_broad_count,not_liquid_narrow_count,not_liquid_broad_count,liquid_narrow_amount,liquid_broad_amount,parsed_component_total,component_total_gap,component_total_matches
241,102986,1,3,2019-10-21,2019-10-21,3.540078639984131,19,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,19,19,19,0,TRUE
242,102986,1,4,2019-10-21,2019-10-21,3.540078639984131,20,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,20,20,20,0,TRUE
248,102986,3,3,2019-10-23,2019-10-23,2.4083504676818848,212.01,1,4,Debit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,212.01,212.01,212.01,0,TRUE
250,102986,3,5,2019-10-23,2019-10-23,2.4083504676818848,2.46,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,2.46,2.46,2.46,0,TRUE
252,102986,3,7,2019-10-23,2019-10-23,2.4083504676818848,57.39,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,57.39,57.39,57.39,0,TRUE
256,102986,3,11,2019-10-23,2019-10-23,2.4083504676818848,18.63,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,18.63,18.63,18.63,0,TRUE
259,105434,1,1,2019-10-04,2019-10-04,1.1119283437728882,2.39,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,2.39,2.39,2.39,0,TRUE
260,105434,1,2,2019-10-04,2019-10-04,1.1119283437728882,1.5,1,13,Other payment method,,FALSE,TRUE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,1.5,0,TRUE
262,105434,2,2,2019-10-05,2019-10-05,0.7489910125732422,47.52,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,47.52,47.52,47.52,0,TRUE
263,105434,2,4,2019-10-05,2019-10-05,0.7489910125732422,42.6,1,2,Check,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,42.6,42.6,42.6,0,TRUE
264,105434,3,1,2019-10-06,2019-10-06,0.5388781428337097,20,1,1,Cash,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,2,TRUE,TRUE,1,1,0,0,20,20,20,0,TRUE
265,105434,3,2,2019-10-06,2019-10-06,0.5388781428337097,42.11,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,42.11,42.11,42.11,0,TRUE
266,105434,3,3,2019-10-06,2019-10-06,0.5388781428337097,1.5,1,13,Other payment method,,FALSE,TRUE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,1.5,0,TRUE
269,101363,1,1,2019-10-26,2019-10-26,0.6320314407348633,0.5,1,13,Other payment method,,FALSE,TRUE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,0.5,0,TRUE
270,101363,1,2,2019-10-26,2019-10-26,0.6320314407348633,19.98,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,19.98,19.98,19.98,0,TRUE
271,101363,1,3,2019-10-26,2019-10-26,0.6320314407348633,0.5,1,13,Other payment method,,FALSE,TRUE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,0.5,0,TRUE
272,101363,1,4,2019-10-26,2019-10-26,0.6320314407348633,24.52,1,1,Cash,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,24.52,24.52,24.52,0,TRUE
274,101363,2,2,2019-10-27,2019-10-27,0.7084643244743347,75.66,1,2,Check,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,75.66,75.66,75.66,0,TRUE
277,104975,1,1,2019-10-02,2019-10-02,1.506178855895996,117.49,1,6,Bank account number payment,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,117.49,117.49,0,TRUE
278,104975,1,2,2019-10-02,2019-10-02,1.506178855895996,117,1,6,Bank account number payment,,FALSE,FALSE,18,health_insurance,health_insurance,merch18_pay030_insurance_company,followup_identified,,,,,4,,,,,TRUE,TRUE,0,1,1,0,0,117,117,0,TRUE
279,104975,2,1,2019-10-03,2019-10-03,2.144111156463623,117,1,11,Account-to-account transfer,,FALSE,FALSE,18,health_insurance,health_insurance,merch18_pay030_insurance_company,followup_identified,,,,,4,,,,,TRUE,TRUE,0,1,1,0,0,117,117,0,TRUE
281,103832,1,2,2019-10-18,2019-10-18,0.8085882067680359,4.15,1,1,Cash,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4.15,4.15,4.15,0,TRUE
282,103832,1,3,2019-10-18,2019-10-18,0.8085882067680359,3.45,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,3.45,3.45,3.45,0,TRUE
283,103832,2,1,2019-10-19,2019-10-19,0.7136778831481934,17.32,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,17.32,17.32,17.32,0,TRUE
285,103832,3,2,2019-10-20,2019-10-20,0.5376834869384766,3.4,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,3.4,3.4,3.4,0,TRUE
289,100027,1,1,2019-10-25,2019-10-25,0.5500646233558655,14.71,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,14.71,14.71,14.71,0,TRUE
290,100027,1,2,2019-10-25,2019-10-25,0.5500646233558655,17.56,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,17.56,0,TRUE
292,100027,1,4,2019-10-25,2019-10-25,0.5500646233558655,86.89,1,3,Credit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,86.89,0,TRUE
294,100027,3,2,2019-10-27,2019-10-27,0.4115532338619232,20,1,2,Check,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,2,TRUE,TRUE,1,1,0,0,20,20,20,0,TRUE
296,103109,1,1,2019-10-16,2019-10-16,1.7189185619354248,55,1,6,Bank account number payment,,FALSE,FALSE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,55,55,0,TRUE
297,103109,1,2,2019-10-16,2019-10-16,1.7189185619354248,12,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,12,12,12,0,TRUE
300,103109,1,5,2019-10-16,2019-10-16,1.7189185619354248,343,1,6,Bank account number payment,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,343,343,0,TRUE
301,103109,3,1,2019-10-18,2019-10-18,1.5477157831192017,1,1,6,Bank account number payment,,FALSE,FALSE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,1,1,0,TRUE
302,103109,3,2,2019-10-18,2019-10-18,1.5477157831192017,214,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,214,214,214,0,TRUE
303,103109,3,3,2019-10-18,2019-10-18,1.5477157831192017,71,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,71,71,71,0,TRUE
306,100531,1,1,2019-10-21,2019-10-21,0.6405987739562988,3,1,1,Cash,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,3,3,3,0,TRUE
307,100531,2,1,2019-10-22,2019-10-22,0.475668340921402,16.98,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,16.98,0,TRUE
310,103250,1,2,2019-10-02,2019-10-02,4.0000410079956055,23.9,1,1,Cash,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,23.9,23.9,23.9,0,TRUE
314,103250,2,1,2019-10-03,2019-10-03,4.0000901222229,12.02,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,12.02,12.02,12.02,0,TRUE
315,103250,2,2,2019-10-03,2019-10-03,4.0000901222229,3.89,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,3.89,3.89,3.89,0,TRUE
316,103250,2,3,2019-10-03,2019-10-03,4.0000901222229,8.38,1,5,Prepaid/gift/EBT card,,FALSE,TRUE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,8.38,0,TRUE
319,103250,3,2,2019-10-04,2019-10-04,4.000154495239258,314.82,1,6,Bank account number payment,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,314.82,314.82,0,TRUE
321,103250,3,4,2019-10-04,2019-10-04,4.000154495239258,405.32,1,2,Check,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,405.32,405.32,405.32,0,TRUE
322,103250,3,5,2019-10-04,2019-10-04,4.000154495239258,367.86,1,2,Check,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,367.86,367.86,367.86,0,TRUE
323,103250,3,6,2019-10-04,2019-10-04,4.000154495239258,5.33,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,5.33,5.33,5.33,0,TRUE
325,104412,1,1,2019-10-21,2019-10-21,0.7383327484130859,5,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,5,0,TRUE
326,104412,1,2,2019-10-21,2019-10-21,0.7383327484130859,5.65,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,5.65,0,TRUE
328,104412,1,4,2019-10-21,2019-10-21,0.7383327484130859,11.38,1,5,Prepaid/gift/EBT card,,FALSE,TRUE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,11.38,0,TRUE
329,104412,2,1,2019-10-22,2019-10-22,0.8501714468002319,4.22,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,4.22,0,TRUE
330,104412,2,2,2019-10-22,2019-10-22,0.8501714468002319,6.8,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,6.8,0,TRUE
331,104412,2,3,2019-10-22,2019-10-22,0.8501714468002319,1200,1,3,Credit card,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,1,TRUE,TRUE,0,0,1,1,0,0,1200,0,TRUE
332,104412,3,1,2019-10-23,2019-10-23,0.9989921450614928,8.120000000000001,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,8.120000000000001,0,TRUE
333,103203,1,1,2019-10-29,2019-10-29,3.776213169097901,12.98,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,12.98,0,TRUE
336,103203,1,4,2019-10-29,2019-10-29,3.776213169097901,60,1,3,Credit card,,FALSE,FALSE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,60,0,TRUE
337,103203,2,1,2019-10-30,2019-10-30,2.9733083248138428,10,1,3,Credit card,,FALSE,FALSE,9,public_transportation,taxi_air_delivery_proxy,merch9_taxi_air_delivery,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,10,0,TRUE
338,103203,3,1,2019-10-31,2019-10-31,2.998327255249023,12,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,12,12,12,0,TRUE
341,103166,2,1,2019-10-08,2019-10-08,2.302814483642578,263,1,4,Debit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,263,263,263,0,TRUE
342,100738,1,1,2019-10-04,2019-10-04,2.317702293395996,134.89,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,134.89,0,TRUE
345,100738,2,3,2019-10-05,2019-10-05,2.0752909183502197,20.71,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,20.71,0,TRUE
346,100738,2,4,2019-10-05,2019-10-05,2.0752909183502197,19.2,1,3,Credit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,19.2,0,TRUE
347,100738,3,1,2019-10-06,2019-10-06,2.4955525398254395,37.69,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,37.69,0,TRUE
349,100738,3,3,2019-10-06,2019-10-06,2.4955525398254395,121.06,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,121.06,0,TRUE
351,102313,1,1,2019-10-08,2019-10-08,1.1228649616241455,18,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,18,18,18,0,TRUE
354,100357,1,2,2019-10-28,2019-10-28,0.9338347315788268,16.25,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,16.25,0,TRUE
358,100357,3,2,2019-10-30,2019-10-30,0.7780835032463074,406.66,1,7,Online banking bill payment,,FALSE,FALSE,14,rent,rent,merch14_rent,direct_merchant_match,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,406.66,406.66,0,TRUE
359,102932,1,1,2019-10-04,2019-10-04,1.6202011108398435,6.25,1,3,Credit card,,FALSE,FALSE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,6.25,0,TRUE
360,102932,1,2,2019-10-04,2019-10-04,1.6202011108398435,15,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,15,15,15,0,TRUE
361,102932,2,1,2019-10-05,2019-10-05,1.754996418952942,4.93,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4.93,4.93,4.93,0,TRUE
362,102932,3,1,2019-10-06,2019-10-06,1.250636339187622,43.56,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,43.56,0,TRUE
366,102496,2,1,2019-10-09,2019-10-09,0.687619149684906,12.42,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,12.42,12.42,12.42,0,TRUE
368,102496,3,2,2019-10-10,2019-10-10,0.7471423745155334,60,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,60,0,TRUE
370,105118,1,2,2019-10-11,2019-10-11,0.4968872666358948,15,1,1,Cash,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,15,15,15,0,TRUE
371,105118,2,1,2019-10-12,2019-10-12,0.39414548873901367,3.48,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,3.48,3.48,3.48,0,TRUE
372,105118,2,2,2019-10-12,2019-10-12,0.39414548873901367,4.3500000000000005,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4.3500000000000005,4.3500000000000005,4.3500000000000005,0,TRUE
373,105118,3,1,2019-10-13,2019-10-13,0.3932412266731262,4.45,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4.45,4.45,4.45,0,TRUE
379,100297,1,2,2019-10-02,2019-10-02,0.9404528141021729,2,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,2,2,2,0,TRUE
383,100677,2,1,2019-10-04,2019-10-04,0.7834711670875549,3.42,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,3.42,0,TRUE
384,100677,2,2,2019-10-04,2019-10-04,0.7834711670875549,24.42,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,24.42,0,TRUE
391,100677,3,7,2019-10-05,2019-10-05,0.5965959429740906,42.64,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,42.64,0,TRUE
392,100677,3,8,2019-10-05,2019-10-05,0.5965959429740906,6.25,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,6.25,0,TRUE
395,103358,1,1,2019-10-07,2019-10-07,0.6097196340560913,13.75,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,13.75,13.75,13.75,0,TRUE
396,103358,1,2,2019-10-07,2019-10-07,0.6097196340560913,2.15,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,2.15,2.15,2.15,0,TRUE
397,103358,1,3,2019-10-07,2019-10-07,0.6097196340560913,2.57,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,2.57,2.57,2.57,0,TRUE
401,103358,2,1,2019-10-08,2019-10-08,0.6931187510490417,11,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,11,11,11,0,TRUE
402,103358,2,2,2019-10-08,2019-10-08,0.6931187510490417,19.98,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,19.98,19.98,19.98,0,TRUE
405,103358,3,2,2019-10-09,2019-10-09,0.9452110528945924,316.84000000000003,1,7,Online banking bill payment,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,316.84000000000003,316.84000000000003,0,TRUE
406,103358,3,3,2019-10-09,2019-10-09,0.9452110528945924,4.5,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4.5,4.5,4.5,0,TRUE
409,101206,2,3,2019-10-28,2019-10-28,0.2844129800796509,9,1,1,Cash,,FALSE,FALSE,21,public_transportation,public_transport_tolls,merch21_public_transport_tolls,combined_merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,9,9,9,0,TRUE
411,104984,1,1,2019-10-31,2019-10-31,0.5364317893981934,52,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,52,52,52,0,TRUE
415,101828,2,3,2019-10-28,2019-10-28,1.7400153875350952,259.54,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,259.54,259.54,259.54,0,TRUE
417,101828,3,2,2019-10-29,2019-10-29,1.6683977842330933,13.74,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,13.74,13.74,13.74,0,TRUE
421,103328,1,3,2019-10-11,2019-10-11,1.1242666244506836,21,1,2,Check,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,1,TRUE,TRUE,1,1,0,0,21,21,21,0,TRUE
424,103328,3,1,2019-10-13,2019-10-13,0.6240940690040588,40.99,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,40.99,0,TRUE
