transaction_row_id,component_number,component_label,component_pi,component_amount,component_source,component_liquid_narrow,component_liquid_broad,payment_instrument
3411,1,,2,40,single_method_pi,TRUE,TRUE,Check
3413,1,,1,16.3,single_method_pi,TRUE,TRUE,Cash
3415,1,,1,17.240000000000002,single_method_pi,TRUE,TRUE,Cash
3418,1,,4,35.94,single_method_pi,TRUE,TRUE,Debit card
3422,1,,3,18.15,single_method_pi,FALSE,FALSE,Credit card
3423,1,,3,14.99,single_method_pi,FALSE,FALSE,Credit card
3428,1,,3,23.88,single_method_pi,FALSE,FALSE,Credit card
3434,1,,3,16.39,single_method_pi,FALSE,FALSE,Credit card
3436,1,,7,18.44,single_method_pi,FALSE,TRUE,Online banking bill payment
3438,1,,1,20.65,single_method_pi,TRUE,TRUE,Cash
3446,1,,3,62.86,single_method_pi,FALSE,FALSE,Credit card
3447,1,,3,5.25,single_method_pi,FALSE,FALSE,Credit card
3448,1,,3,4.75,single_method_pi,FALSE,FALSE,Credit card
3449,1,,3,9.87,single_method_pi,FALSE,FALSE,Credit card
3450,1,,3,1.14,single_method_pi,FALSE,FALSE,Credit card
3451,1,,3,14.4,single_method_pi,FALSE,FALSE,Credit card
3452,1,,3,83.24,single_method_pi,FALSE,FALSE,Credit card
3453,1,,13,5,single_method_pi,FALSE,FALSE,Other payment method
3459,1,,3,56.81,single_method_pi,FALSE,FALSE,Credit card
3460,1,,3,55,single_method_pi,FALSE,FALSE,Credit card
3461,1,,3,55,single_method_pi,FALSE,FALSE,Credit card
3464,1,,1,25,single_method_pi,TRUE,TRUE,Cash
3465,1,,1,7,single_method_pi,TRUE,TRUE,Cash
3466,1,,1,28,single_method_pi,TRUE,TRUE,Cash
3467,1,,3,56,single_method_pi,FALSE,FALSE,Credit card
3468,1,,6,5939.59,single_method_pi,FALSE,TRUE,Bank account number payment
3471,1,,3,14.76,single_method_pi,FALSE,FALSE,Credit card
3474,1,,4,25,single_method_pi,TRUE,TRUE,Debit card
3480,1,,1,31,single_method_pi,TRUE,TRUE,Cash
3481,1,,4,65.9,single_method_pi,TRUE,TRUE,Debit card
3482,1,,4,91.58,single_method_pi,TRUE,TRUE,Debit card
3483,1,,3,10.91,single_method_pi,FALSE,FALSE,Credit card
3484,1,,5,6.1000000000000005,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
3485,1,,3,7.890000000000001,single_method_pi,FALSE,FALSE,Credit card
3486,1,,5,6.1000000000000005,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
3487,1,,3,98.56,single_method_pi,FALSE,FALSE,Credit card
3488,1,,1,4.3,single_method_pi,TRUE,TRUE,Cash
3491,1,,3,79.95,single_method_pi,FALSE,FALSE,Credit card
3492,1,,1,34,single_method_pi,TRUE,TRUE,Cash
3494,1,,3,4.99,single_method_pi,FALSE,FALSE,Credit card
3495,1,,3,0.99,single_method_pi,FALSE,FALSE,Credit card
3497,1,,3,45.84,single_method_pi,FALSE,FALSE,Credit card
3500,1,,3,3.42,single_method_pi,FALSE,FALSE,Credit card
3501,1,,4,34.34,single_method_pi,TRUE,TRUE,Debit card
3503,1,,3,10.8,single_method_pi,FALSE,FALSE,Credit card
3504,1,,1,20,single_method_pi,TRUE,TRUE,Cash
3506,1,,1,14,single_method_pi,TRUE,TRUE,Cash
3507,1,,1,26,single_method_pi,TRUE,TRUE,Cash
3508,1,,1,2,single_method_pi,TRUE,TRUE,Cash
3509,1,,3,6.21,single_method_pi,FALSE,FALSE,Credit card
3512,1,,3,25,single_method_pi,FALSE,FALSE,Credit card
3515,1,,4,130,single_method_pi,TRUE,TRUE,Debit card
3516,1,,1,12,single_method_pi,TRUE,TRUE,Cash
3517,1,,7,30,single_method_pi,FALSE,TRUE,Online banking bill payment
3521,1,,1,2.15,single_method_pi,TRUE,TRUE,Cash
3522,1,,4,5.3500000000000005,single_method_pi,TRUE,TRUE,Debit card
3524,1,,4,16.14,single_method_pi,TRUE,TRUE,Debit card
3525,1,,4,3.27,single_method_pi,TRUE,TRUE,Debit card
3526,1,,4,17.39,single_method_pi,TRUE,TRUE,Debit card
3531,1,,4,42.44,single_method_pi,TRUE,TRUE,Debit card
3537,1,,1,3,single_method_pi,TRUE,TRUE,Cash
3540,1,,7,225,single_method_pi,FALSE,TRUE,Online banking bill payment
3547,1,,3,65,single_method_pi,FALSE,FALSE,Credit card
3549,1,,3,0.99,single_method_pi,FALSE,FALSE,Credit card
3550,1,,3,25,single_method_pi,FALSE,FALSE,Credit card
3553,1,,3,42,single_method_pi,FALSE,FALSE,Credit card
3554,1,,1,10.32,single_method_pi,TRUE,TRUE,Cash
3555,1,,3,62.72,single_method_pi,FALSE,FALSE,Credit card
3556,1,,1,6,single_method_pi,TRUE,TRUE,Cash
3558,1,,3,28.91,single_method_pi,FALSE,FALSE,Credit card
3559,1,,1,3.53,single_method_pi,TRUE,TRUE,Cash
3560,1,,3,3,single_method_pi,FALSE,FALSE,Credit card
3562,1,,1,8,single_method_pi,TRUE,TRUE,Cash
3563,1,,1,10,single_method_pi,TRUE,TRUE,Cash
3564,1,,1,2,single_method_pi,TRUE,TRUE,Cash
3567,1,,4,24.53,single_method_pi,TRUE,TRUE,Debit card
3576,1,,6,200,single_method_pi,FALSE,TRUE,Bank account number payment
3578,1,,3,5.07,single_method_pi,FALSE,FALSE,Credit card
3579,1,,3,12.63,single_method_pi,FALSE,FALSE,Credit card
3580,1,,4,4,single_method_pi,TRUE,TRUE,Debit card
3581,1,,1,9,single_method_pi,TRUE,TRUE,Cash
3584,1,,1,8,single_method_pi,TRUE,TRUE,Cash
3585,1,,3,4.32,single_method_pi,FALSE,FALSE,Credit card
3586,1,,5,16.56,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
3587,1,,10,29.73,single_method_pi,FALSE,FALSE,Mobile payment app
3588,1,,5,3.6,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
3592,1,,1,6.5,single_method_pi,TRUE,TRUE,Cash
3594,1,,4,29,single_method_pi,TRUE,TRUE,Debit card
3595,1,,5,11,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
3597,1,,4,52,single_method_pi,TRUE,TRUE,Debit card
3602,1,,1,80,single_method_pi,TRUE,TRUE,Cash
3603,1,,3,46.03,single_method_pi,FALSE,FALSE,Credit card
3607,1,,3,100.94,single_method_pi,FALSE,FALSE,Credit card
3608,1,,4,2,single_method_pi,TRUE,TRUE,Debit card
3609,1,,4,1.2,single_method_pi,TRUE,TRUE,Debit card
3610,1,,1,5,single_method_pi,TRUE,TRUE,Cash
3611,1,,1,6.7,single_method_pi,TRUE,TRUE,Cash
3612,1,,1,3.97,single_method_pi,TRUE,TRUE,Cash
3613,1,,4,11.76,single_method_pi,TRUE,TRUE,Debit card
3614,1,,3,26.47,single_method_pi,FALSE,FALSE,Credit card
3615,1,,2,200,single_method_pi,TRUE,TRUE,Check
3616,1,,5,13.5,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
3617,1,,3,9.5,single_method_pi,FALSE,FALSE,Credit card
3623,1,,4,10.8,single_method_pi,TRUE,TRUE,Debit card
3624,1,,4,5,single_method_pi,TRUE,TRUE,Debit card
3628,1,,4,29.39,single_method_pi,TRUE,TRUE,Debit card
3629,1,,1,4,single_method_pi,TRUE,TRUE,Cash
3631,1,,7,28.03,single_method_pi,FALSE,TRUE,Online banking bill payment
3633,1,,2,100,single_method_pi,TRUE,TRUE,Check
3636,1,,3,8.5,single_method_pi,FALSE,FALSE,Credit card
3638,1,,3,8.5,single_method_pi,FALSE,FALSE,Credit card
3644,1,,2,72.59,single_method_pi,TRUE,TRUE,Check
3645,1,,2,57.56,single_method_pi,TRUE,TRUE,Check
3646,1,,2,52.6,single_method_pi,TRUE,TRUE,Check
3647,1,,2,11.39,single_method_pi,TRUE,TRUE,Check
3650,1,,1,2,single_method_pi,TRUE,TRUE,Cash
3651,1,,3,32.4,single_method_pi,FALSE,FALSE,Credit card
3652,1,,1,1,single_method_pi,TRUE,TRUE,Cash
3655,1,,3,5.7,single_method_pi,FALSE,FALSE,Credit card
3662,1,,1,1,single_method_pi,TRUE,TRUE,Cash
3663,1,,3,12.5,single_method_pi,FALSE,FALSE,Credit card
3664,1,,3,8.39,single_method_pi,FALSE,FALSE,Credit card
3666,1,,3,7.3,single_method_pi,FALSE,FALSE,Credit card
3667,1,,3,56.89,single_method_pi,FALSE,FALSE,Credit card
3678,1,,3,0.75,single_method_pi,FALSE,FALSE,Credit card
3681,1,,3,20.6,single_method_pi,FALSE,FALSE,Credit card
3682,1,,3,5.51,single_method_pi,FALSE,FALSE,Credit card
3686,1,,4,4.95,single_method_pi,TRUE,TRUE,Debit card
3695,1,,3,25,single_method_pi,FALSE,FALSE,Credit card
3697,1,,4,35,single_method_pi,TRUE,TRUE,Debit card
3698,1,,1,5.7700000000000005,single_method_pi,TRUE,TRUE,Cash
3701,1,,3,12.33,single_method_pi,FALSE,FALSE,Credit card
3705,1,,3,45.03,single_method_pi,FALSE,FALSE,Credit card
3706,1,,3,24.5,single_method_pi,FALSE,FALSE,Credit card
3707,1,,3,142.5,single_method_pi,FALSE,FALSE,Credit card
3710,1,,1,5.7700000000000005,single_method_pi,TRUE,TRUE,Cash
3713,1,,3,12,single_method_pi,FALSE,FALSE,Credit card
3716,1,,4,25.6,single_method_pi,TRUE,TRUE,Debit card
3725,1,,4,37.36,single_method_pi,TRUE,TRUE,Debit card
3727,1,,4,59.73,single_method_pi,TRUE,TRUE,Debit card
3730,1,,1,3,single_method_pi,TRUE,TRUE,Cash
3733,1,,1,20,single_method_pi,TRUE,TRUE,Cash
3734,1,,1,5,single_method_pi,TRUE,TRUE,Cash
3735,1,,3,10,single_method_pi,FALSE,FALSE,Credit card
3736,1,,5,2.35,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
3737,1,,3,5.5200000000000005,single_method_pi,FALSE,FALSE,Credit card
3740,1,,3,1.98,single_method_pi,FALSE,FALSE,Credit card
3742,1,,3,13.08,single_method_pi,FALSE,FALSE,Credit card
3749,1,,3,6,single_method_pi,FALSE,FALSE,Credit card
3751,1,,1,15.75,single_method_pi,TRUE,TRUE,Cash
3752,1,,1,5,single_method_pi,TRUE,TRUE,Cash
3753,1,,1,2.7,single_method_pi,TRUE,TRUE,Cash
3754,1,,1,0.85,single_method_pi,TRUE,TRUE,Cash
3756,1,,1,7.8,single_method_pi,TRUE,TRUE,Cash
3757,1,,1,12,single_method_pi,TRUE,TRUE,Cash
3758,1,,4,72,single_method_pi,TRUE,TRUE,Debit card
3765,1,,4,17,single_method_pi,TRUE,TRUE,Debit card
3767,1,,3,67.95,single_method_pi,FALSE,FALSE,Credit card
3770,1,,3,126.43,single_method_pi,FALSE,FALSE,Credit card
3775,1,,1,12.69,single_method_pi,TRUE,TRUE,Cash
3776,1,,13,2.57,single_method_pi,FALSE,FALSE,Other payment method
3778,1,,5,9.45,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
3780,1,,1,4.67,single_method_pi,TRUE,TRUE,Cash
3782,1,,5,2.37,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
3792,1,,3,18.07,single_method_pi,FALSE,FALSE,Credit card
3793,1,,2,30,single_method_pi,TRUE,TRUE,Check
3797,1,,1,10.76,single_method_pi,TRUE,TRUE,Cash
3798,1,,1,5,single_method_pi,TRUE,TRUE,Cash
3809,1,,1,67,single_method_pi,TRUE,TRUE,Cash
3815,1,,4,5,single_method_pi,TRUE,TRUE,Debit card
3816,1,,1,1.5,single_method_pi,TRUE,TRUE,Cash
3817,1,,1,7,single_method_pi,TRUE,TRUE,Cash
3818,1,,1,0.5,single_method_pi,TRUE,TRUE,Cash
3823,1,,3,76.45,single_method_pi,FALSE,FALSE,Credit card
3826,1,,3,61.11,single_method_pi,FALSE,FALSE,Credit card
3828,1,,3,46.31,single_method_pi,FALSE,FALSE,Credit card
3829,1,,1,9.25,single_method_pi,TRUE,TRUE,Cash
3834,1,,4,20,single_method_pi,TRUE,TRUE,Debit card
3838,1,,3,15.65,single_method_pi,FALSE,FALSE,Credit card
3843,1,,3,85.16,single_method_pi,FALSE,FALSE,Credit card
3844,1,,3,7.52,single_method_pi,FALSE,FALSE,Credit card
3845,1,,5,6.1000000000000005,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
3846,1,,5,6.1000000000000005,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
3848,1,,4,3.2,single_method_pi,TRUE,TRUE,Debit card
3849,1,,5,21.25,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
3853,1,,3,20,single_method_pi,FALSE,FALSE,Credit card
3854,1,,3,64.67,single_method_pi,FALSE,FALSE,Credit card
3855,1,,3,91.74,single_method_pi,FALSE,FALSE,Credit card
3856,1,,7,45.83,single_method_pi,FALSE,TRUE,Online banking bill payment
3861,1,,7,2432.87,single_method_pi,FALSE,TRUE,Online banking bill payment
3862,1,,4,59.35,single_method_pi,TRUE,TRUE,Debit card
3863,1,,4,40,single_method_pi,TRUE,TRUE,Debit card
3864,1,,1,27,single_method_pi,TRUE,TRUE,Cash
3865,1,,1,6.49,single_method_pi,TRUE,TRUE,Cash
3866,1,,1,20,single_method_pi,TRUE,TRUE,Cash
3876,1,,3,53.31,single_method_pi,FALSE,FALSE,Credit card
3878,1,,3,28.2,single_method_pi,FALSE,FALSE,Credit card
3880,1,,1,100,single_method_pi,TRUE,TRUE,Cash
3881,1,,6,10,single_method_pi,FALSE,TRUE,Bank account number payment
3882,1,,4,10,single_method_pi,TRUE,TRUE,Debit card
3883,1,,1,10,single_method_pi,TRUE,TRUE,Cash
3887,1,,3,81,single_method_pi,FALSE,FALSE,Credit card
3888,1,,2,1600,single_method_pi,TRUE,TRUE,Check
3895,1,,1,15,single_method_pi,TRUE,TRUE,Cash
3904,1,,1,5.78,single_method_pi,TRUE,TRUE,Cash
3905,1,,1,9,single_method_pi,TRUE,TRUE,Cash
3915,1,,4,12.39,single_method_pi,TRUE,TRUE,Debit card
3918,1,,1,1.06,single_method_pi,TRUE,TRUE,Cash
3919,1,,1,2.85,single_method_pi,TRUE,TRUE,Cash
3923,1,,4,6.640000000000001,single_method_pi,TRUE,TRUE,Debit card
3941,1,,4,30,single_method_pi,TRUE,TRUE,Debit card
3942,1,,2,20,single_method_pi,TRUE,TRUE,Check
3944,1,,3,50.4,single_method_pi,FALSE,FALSE,Credit card
3949,1,,1,9.92,single_method_pi,TRUE,TRUE,Cash
3954,1,,3,18.5,single_method_pi,FALSE,FALSE,Credit card
3955,1,,3,60,single_method_pi,FALSE,FALSE,Credit card
3959,1,,2,50,single_method_pi,TRUE,TRUE,Check
3966,1,,4,12.98,single_method_pi,TRUE,TRUE,Debit card
3973,1,,3,50,single_method_pi,FALSE,FALSE,Credit card
3974,1,,3,93.57,single_method_pi,FALSE,FALSE,Credit card
3976,1,,3,9.12,single_method_pi,FALSE,FALSE,Credit card
3978,1,,3,13.55,single_method_pi,FALSE,FALSE,Credit card
3986,1,,3,6.7700000000000005,single_method_pi,FALSE,FALSE,Credit card
3987,1,,3,72.76,single_method_pi,FALSE,FALSE,Credit card
3988,1,,3,21.59,single_method_pi,FALSE,FALSE,Credit card
3991,1,,4,13.96,single_method_pi,TRUE,TRUE,Debit card
3995,1,,4,28.81,single_method_pi,TRUE,TRUE,Debit card
3997,1,,4,30.95,single_method_pi,TRUE,TRUE,Debit card
3998,1,,3,12.17,single_method_pi,FALSE,FALSE,Credit card
3999,1,,1,3.6,single_method_pi,TRUE,TRUE,Cash
4000,1,,6,354.85,single_method_pi,FALSE,TRUE,Bank account number payment
4012,1,,1,45,single_method_pi,TRUE,TRUE,Cash
4013,1,,1,5,single_method_pi,TRUE,TRUE,Cash
4016,1,,3,74.85000000000001,single_method_pi,FALSE,FALSE,Credit card
4019,1,,5,2.43,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
4021,1,,5,2.43,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
4023,1,,3,417.92,single_method_pi,FALSE,FALSE,Credit card
4025,1,,4,20,single_method_pi,TRUE,TRUE,Debit card
4026,1,,1,6,single_method_pi,TRUE,TRUE,Cash
4029,1,,4,60,single_method_pi,TRUE,TRUE,Debit card
4030,1,,3,35.26,single_method_pi,FALSE,FALSE,Credit card
4031,1,,1,4.28,single_method_pi,TRUE,TRUE,Cash
4032,1,,5,16.990000000000002,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
4034,1,,6,206,single_method_pi,FALSE,TRUE,Bank account number payment
4036,1,,3,22,single_method_pi,FALSE,FALSE,Credit card
4037,1,,6,244.24,single_method_pi,FALSE,TRUE,Bank account number payment
4038,1,,6,236,single_method_pi,FALSE,TRUE,Bank account number payment
4039,1,,2,105.66,single_method_pi,TRUE,TRUE,Check
4040,1,,4,17.740000000000002,single_method_pi,TRUE,TRUE,Debit card
4041,1,,1,4.25,single_method_pi,TRUE,TRUE,Cash
4042,1,,4,91,single_method_pi,TRUE,TRUE,Debit card
4046,1,,2,525,single_method_pi,TRUE,TRUE,Check
4048,1,,6,480,single_method_pi,FALSE,TRUE,Bank account number payment
4053,1,,4,14.84,single_method_pi,TRUE,TRUE,Debit card
4063,1,,1,1.6,single_method_pi,TRUE,TRUE,Cash
4074,1,,4,8.040000000000001,single_method_pi,TRUE,TRUE,Debit card
4078,1,,4,59.98,single_method_pi,TRUE,TRUE,Debit card
4079,1,,4,31.26,single_method_pi,TRUE,TRUE,Debit card
4081,1,,3,32.68,single_method_pi,FALSE,FALSE,Credit card
4084,1,,7,1265,single_method_pi,FALSE,TRUE,Online banking bill payment
4085,1,,3,38,single_method_pi,FALSE,FALSE,Credit card
4094,1,,3,101,single_method_pi,FALSE,FALSE,Credit card
4098,1,,3,11.67,single_method_pi,FALSE,FALSE,Credit card
4099,1,,3,11.89,single_method_pi,FALSE,FALSE,Credit card
4100,1,,3,19.6,single_method_pi,FALSE,FALSE,Credit card
4103,1,,3,5.7700000000000005,single_method_pi,FALSE,FALSE,Credit card
4104,1,,3,112.8,single_method_pi,FALSE,FALSE,Credit card
4109,1,,3,28.86,single_method_pi,FALSE,FALSE,Credit card
4112,1,,3,2.49,single_method_pi,FALSE,FALSE,Credit card
4121,1,,1,1.02,single_method_pi,TRUE,TRUE,Cash
4123,1,,4,11.7,single_method_pi,TRUE,TRUE,Debit card
4130,1,,4,22,single_method_pi,TRUE,TRUE,Debit card
4136,1,,4,4.55,single_method_pi,TRUE,TRUE,Debit card
4138,1,,7,990.92,single_method_pi,FALSE,TRUE,Online banking bill payment
4140,1,,4,15.88,single_method_pi,TRUE,TRUE,Debit card
4141,1,,4,4.0600000000000005,single_method_pi,TRUE,TRUE,Debit card
4143,1,,4,60,single_method_pi,TRUE,TRUE,Debit card
4144,1,,1,2.64,single_method_pi,TRUE,TRUE,Cash
4146,1,,4,4.24,single_method_pi,TRUE,TRUE,Debit card
4148,1,,7,890,single_method_pi,FALSE,TRUE,Online banking bill payment
4152,1,,4,9.64,single_method_pi,TRUE,TRUE,Debit card
4153,1,,4,22.56,single_method_pi,TRUE,TRUE,Debit card
4154,1,,4,3.6,single_method_pi,TRUE,TRUE,Debit card
4155,1,,1,8.69,single_method_pi,TRUE,TRUE,Cash
4157,1,,3,37.33,single_method_pi,FALSE,FALSE,Credit card
4158,1,,3,19.55,single_method_pi,FALSE,FALSE,Credit card
4160,1,,3,8.75,single_method_pi,FALSE,FALSE,Credit card
4163,1,,1,21.66,single_method_pi,TRUE,TRUE,Cash
4164,1,,4,95,single_method_pi,TRUE,TRUE,Debit card
4165,1,,3,8.5,single_method_pi,FALSE,FALSE,Credit card
4171,1,,2,6,single_method_pi,TRUE,TRUE,Check
4173,1,,3,203.9,single_method_pi,FALSE,FALSE,Credit card
4174,1,,1,6.3500000000000005,single_method_pi,TRUE,TRUE,Cash
4178,1,,3,124.49,single_method_pi,FALSE,FALSE,Credit card
4183,1,,3,65,single_method_pi,FALSE,FALSE,Credit card
4187,1,,4,60,single_method_pi,TRUE,TRUE,Debit card
4188,1,,3,5.9,single_method_pi,FALSE,FALSE,Credit card
4189,1,,3,10.73,single_method_pi,FALSE,FALSE,Credit card
4191,1,,3,19.09,single_method_pi,FALSE,FALSE,Credit card
4192,1,,3,10.97,single_method_pi,FALSE,FALSE,Credit card
4194,1,,3,40.36,single_method_pi,FALSE,FALSE,Credit card
4195,1,,1,8.44,single_method_pi,TRUE,TRUE,Cash
4199,1,,3,2.95,single_method_pi,FALSE,FALSE,Credit card
4200,1,,3,4,single_method_pi,FALSE,FALSE,Credit card
4201,1,,3,2.53,single_method_pi,FALSE,FALSE,Credit card
4203,1,,3,4.93,single_method_pi,FALSE,FALSE,Credit card
4204,1,,1,210,single_method_pi,TRUE,TRUE,Cash
4206,1,,6,9.25,single_method_pi,FALSE,TRUE,Bank account number payment
4207,1,,4,6.46,single_method_pi,TRUE,TRUE,Debit card
4208,1,,4,106,single_method_pi,TRUE,TRUE,Debit card
4212,1,,7,147.77,single_method_pi,FALSE,TRUE,Online banking bill payment
4216,1,,4,7.65,single_method_pi,TRUE,TRUE,Debit card
4218,1,,4,1.69,single_method_pi,TRUE,TRUE,Debit card
4219,1,,4,2.5,single_method_pi,TRUE,TRUE,Debit card
4220,1,,4,26.5,single_method_pi,TRUE,TRUE,Debit card
4222,1,,1,12,single_method_pi,TRUE,TRUE,Cash
4223,1,,1,10,single_method_pi,TRUE,TRUE,Cash
4225,1,,3,29.55,single_method_pi,FALSE,FALSE,Credit card
4227,1,,4,27.7,single_method_pi,TRUE,TRUE,Debit card
4230,1,,7,41.3,single_method_pi,FALSE,TRUE,Online banking bill payment
4231,1,,7,68,single_method_pi,FALSE,TRUE,Online banking bill payment
4232,1,,7,82,single_method_pi,FALSE,TRUE,Online banking bill payment
4235,1,,7,43.05,single_method_pi,FALSE,TRUE,Online banking bill payment
4247,1,,4,27.51,single_method_pi,TRUE,TRUE,Debit card
4249,1,,4,4.98,single_method_pi,TRUE,TRUE,Debit card
4253,1,,4,6.87,single_method_pi,TRUE,TRUE,Debit card
4255,1,,4,8.18,single_method_pi,TRUE,TRUE,Debit card
4256,1,,4,9.8,single_method_pi,TRUE,TRUE,Debit card
4258,1,,7,55,single_method_pi,FALSE,TRUE,Online banking bill payment
4267,1,,1,5,single_method_pi,TRUE,TRUE,Cash
4269,1,,4,18.72,single_method_pi,TRUE,TRUE,Debit card
4271,1,,4,25.43,single_method_pi,TRUE,TRUE,Debit card
4272,1,,6,58.5,single_method_pi,FALSE,TRUE,Bank account number payment
4274,1,,3,25.45,single_method_pi,FALSE,FALSE,Credit card
4275,1,,6,47,single_method_pi,FALSE,TRUE,Bank account number payment
4276,1,,1,6,single_method_pi,TRUE,TRUE,Cash
4279,1,,3,32,single_method_pi,FALSE,FALSE,Credit card
4280,1,,3,29,single_method_pi,FALSE,FALSE,Credit card
4281,1,,3,31,single_method_pi,FALSE,FALSE,Credit card
4286,1,,7,78,single_method_pi,FALSE,TRUE,Online banking bill payment
4287,1,,3,67.42,single_method_pi,FALSE,FALSE,Credit card
4288,1,,3,5.39,single_method_pi,FALSE,FALSE,Credit card
4298,1,,2,15,single_method_pi,TRUE,TRUE,Check
4300,1,,1,8.47,single_method_pi,TRUE,TRUE,Cash
4302,1,,3,115,single_method_pi,FALSE,FALSE,Credit card
4303,1,,3,51.27,single_method_pi,FALSE,FALSE,Credit card
4305,1,,4,18,single_method_pi,TRUE,TRUE,Debit card
4306,1,,4,30,single_method_pi,TRUE,TRUE,Debit card
4307,1,,4,17.59,single_method_pi,TRUE,TRUE,Debit card
4312,1,,2,92.07,single_method_pi,TRUE,TRUE,Check
4314,1,,2,92,single_method_pi,TRUE,TRUE,Check
4320,1,,2,20,single_method_pi,TRUE,TRUE,Check
4321,1,,2,280,single_method_pi,TRUE,TRUE,Check
4328,1,,2,12.75,single_method_pi,TRUE,TRUE,Check
4330,1,,3,14.5,single_method_pi,FALSE,FALSE,Credit card
4331,1,,3,12.33,single_method_pi,FALSE,FALSE,Credit card
4333,1,,1,18,single_method_pi,TRUE,TRUE,Cash
4335,1,,1,7,single_method_pi,TRUE,TRUE,Cash
4336,1,,1,6,single_method_pi,TRUE,TRUE,Cash
4338,1,,1,22,single_method_pi,TRUE,TRUE,Cash
4342,1,,11,50,single_method_pi,FALSE,TRUE,Account-to-account transfer
4343,1,,1,9.68,single_method_pi,TRUE,TRUE,Cash
4345,1,,1,5.5,single_method_pi,TRUE,TRUE,Cash
4347,1,,1,21,single_method_pi,TRUE,TRUE,Cash
4349,1,,1,20.04,single_method_pi,TRUE,TRUE,Cash
4350,1,,1,29.78,single_method_pi,TRUE,TRUE,Cash
4351,1,,1,10.55,single_method_pi,TRUE,TRUE,Cash
4355,1,,1,15,single_method_pi,TRUE,TRUE,Cash
4356,1,,1,5,single_method_pi,TRUE,TRUE,Cash
4358,1,,5,9,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
4359,1,,1,17,single_method_pi,TRUE,TRUE,Cash
4361,1,,1,2,single_method_pi,TRUE,TRUE,Cash
4362,1,,1,13,single_method_pi,TRUE,TRUE,Cash
4363,1,,3,9.85,single_method_pi,FALSE,FALSE,Credit card
4366,1,,1,12,single_method_pi,TRUE,TRUE,Cash
4367,1,,4,8.8,single_method_pi,TRUE,TRUE,Debit card
4368,1,,4,13.25,single_method_pi,TRUE,TRUE,Debit card
4369,1,,4,218.35,single_method_pi,TRUE,TRUE,Debit card
4372,1,,1,15,single_method_pi,TRUE,TRUE,Cash
4373,1,,4,16,single_method_pi,TRUE,TRUE,Debit card
4374,1,,4,34,single_method_pi,TRUE,TRUE,Debit card
4379,1,,1,17,single_method_pi,TRUE,TRUE,Cash
4380,1,,4,21,single_method_pi,TRUE,TRUE,Debit card
4381,1,,4,12,single_method_pi,TRUE,TRUE,Debit card
4383,1,,2,25,single_method_pi,TRUE,TRUE,Check
4384,1,,1,6,single_method_pi,TRUE,TRUE,Cash
4387,1,,1,5,single_method_pi,TRUE,TRUE,Cash
4391,1,,1,3,single_method_pi,TRUE,TRUE,Cash
4397,1,,1,4.29,single_method_pi,TRUE,TRUE,Cash
4398,1,,3,70.14,single_method_pi,FALSE,FALSE,Credit card
4399,1,,4,33.14,single_method_pi,TRUE,TRUE,Debit card
4400,1,,4,125.13,single_method_pi,TRUE,TRUE,Debit card
4406,1,,6,737.01,single_method_pi,FALSE,TRUE,Bank account number payment
4408,1,,7,737.01,single_method_pi,FALSE,TRUE,Online banking bill payment
4409,1,,3,123.82,single_method_pi,FALSE,FALSE,Credit card
4411,1,,2,33.96,single_method_pi,TRUE,TRUE,Check
4414,1,,1,14.55,single_method_pi,TRUE,TRUE,Cash
4417,1,,2,126.5,single_method_pi,TRUE,TRUE,Check
4418,1,,2,120,single_method_pi,TRUE,TRUE,Check
4419,1,,4,24.66,single_method_pi,TRUE,TRUE,Debit card
4420,1,,1,5,single_method_pi,TRUE,TRUE,Cash
4421,1,,4,22.14,single_method_pi,TRUE,TRUE,Debit card
4422,1,,1,4,single_method_pi,TRUE,TRUE,Cash
4427,1,,3,31.59,single_method_pi,FALSE,FALSE,Credit card
4428,1,,3,12.82,single_method_pi,FALSE,FALSE,Credit card
4429,1,,3,51.1,single_method_pi,FALSE,FALSE,Credit card
4430,1,,6,26.5,single_method_pi,FALSE,TRUE,Bank account number payment
4432,1,,6,37.99,single_method_pi,FALSE,TRUE,Bank account number payment
4434,1,,6,14.99,single_method_pi,FALSE,TRUE,Bank account number payment
4438,1,,1,114.67,single_method_pi,TRUE,TRUE,Cash
4440,1,,1,3.23,single_method_pi,TRUE,TRUE,Cash
4442,1,,1,6.05,single_method_pi,TRUE,TRUE,Cash
4444,1,,1,37,single_method_pi,TRUE,TRUE,Cash
