NEWID,AGE,AGE_,ANGOVRTX,ANGO_RTX,ANPRVPNX,ANPR_PNX,ANRRDEDX,ANRR_EDX,ARM_FORC,ARM__ORC,CU_CODE,EARNER,EARNER_,EARNTYPE,EARN_YPE,EDUCA,EDUCA_,EMPLCONT,EMPL_ONT,GOVRETX,GOVRETX_,GROSPAYX,GROS_AYX,IN_COLL,IN_COLL_,INC_HRSQ,INC__RSQ,INCMEDCR,INCM_DCR,INCNONWK,INCN_NWK,INCOMEY,INCOMEY_,INCWEEKQ,INCW_EKQ,INDRETX,INDRETX_,JSSDEDX,JSSDEDX_,MARITAL,MEDICOV,MEDICOV_,MEMBNO,OCCUCODE,OCCU_ODE,PAYPERD,PAYPERD_,PRIVPENX,PRIV_ENX,RRRDEDX,RRRDEDX_,RRRETIRX,RRRE_IRX,SALARYX,SALARYX_,SCHMLWKQ,SCHM_WKQ,SEX,SLFEMPSS,SLFE_PSS,SOCRRX,SOCRRX_,SS_RRQ,SS_RRQ_,SSIX,SSIX_,SSNORM,SSNORM_,SALARYB,SALARYB_,SALARYBX,SALA_YBX,RRRETIRB,RRRE_IRB,RRRETRBX,RRRE_RBX,SSIB,SSIB_,SSIBX,SSIBX_,HORIGIN,HISPANIC,HISP_NIC,MEMBRACE,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ASIAN,ASIAN_,ANGOVRTM,ANGO_RTM,ANPRVPNM,ANPR_PNM,ANRRDEDM,ANRR_EDM,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,RRRETIRM,RRRE_IRM,RRRETIR1,RRRETIR2,RRRETIR3,RRRETIR4,RRRETIR5,RRRETIRI,SALARYXM,SALA_YXM,SALARYX1,SALARYX2,SALARYX3,SALARYX4,SALARYX5,SALARYXI,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SSIXM,SSIXM_,SSIX1,SSIX2,SSIX3,SSIX4,SSIX5,SSIXI,PAYSTUB,PAYSTUB_,SCHLMLPD,SCHL_LPD,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SCHLMLX,SCHLMLX_,SEMPFRMX,SEMP_RMX,SEMPFRMM,SEMP_RMM,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SOCSRRET,SOCS_RET,TAX__NIT,TU_CODE_,TU_D_NDT,WKSTATUS,TRAN_MTX,TRAN_AYX,TRANPD_,TRANPD,TRANDAYX,TRANAMTX,VETERAN,VETERAN_,SCHLMLRX,SCHL_LRX,TAX_UNIT,TU_CODE,TU_DPNDT
04187591,74,D,,A,,A,,A,,A,1,2,D,,A,8,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,C,,A,1,,A,1,,A,,A,,A,,A,2941,D,,A,,A,1,,A,36918,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,2941.0,D,2941,2941,2941,2941,2941,100,,A,,,,,,100,,A,,,,,,36918.0,D,36918,36918,36918,36918,36918,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,1,D,D,D,D,,A,A,A,,,,1,D,,A,1,3,1
04187591,72,D,,A,,A,,A,,A,2,2,D,,A,6,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,A,,A,1,,A,2,,A,,A,,A,,A,1212,D,,A,,A,2,,A,16170,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,1212.0,D,1212,1212,1212,1212,1212,100,,A,,,,,,100,,A,,,,,,16170.0,D,16170,16170,16170,16170,16170,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,1,D,D,D,D,,A,A,A,,,,2,D,,A,1,3,1
04187621,43,D,,A,,A,,A,2,D,1,1,D,1,D,5,D,1,D,,A,5833,D,3,D,40,D,,A,,A,1,D,52,D,,A,18477,T,1,,C,1,01,D,6,D,,A,,A,,A,140000,D,,A,1,11475,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,14113.1,T,14113,14113,14113,14113,14113,,A,,,,,,100,140000.0,D,140000,140000,140000,140000,140000,100,11475.0,D,11475,11475,11475,11475,11475,,A,,,,,,,A,,,,,,100,2,D,,A,75000,75000,75000,75000,75000,100,,A,75000,D,75000,D,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,D,,A,1,1,
04187621,43,D,,A,,A,,A,2,D,2,1,D,2,D,5,D,,A,,A,,A,3,D,20,D,,A,,A,5,D,52,D,,A,18477,T,1,,A,2,03,D,,A,,A,,A,,A,,A,,A,2,13005,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,14113.1,T,14113,14113,14113,14113,14113,,A,,,,,,100,,A,,,,,,100,13005.0,D,13005,13005,13005,13005,13005,,A,,,,,,,A,,,,,,100,,A,,A,85000,85000,85000,85000,85000,100,,A,85000,D,85000,D,,A,,A,2,D,D,D,A,2,A,A,A,,,,2,D,,A,1,2,
04187631,51,D,,B,,B,,B,2,D,1,1,D,1,D,7,D,,B,,B,,B,3,D,50,D,,A,,A,1,D,52,D,,A,0,D,5,,A,1,10,D,,B,,B,,B,,A,,B,,A,1,0,D,0,D,,A,,A,,A,,B,,B,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,B,,B,,B,2406.2,D,4125,2838,308,2919,1841,,A,,,,,,100,31453.6,D,53917,37101,4027,38162,24061,201,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,D,,A,1,1,
04187651,46,D,,A,,A,,A,2,D,1,1,D,4,D,8,D,,A,,A,,A,1,D,22,D,,A,,A,5,D,42,D,400,D,2113,D,1,,A,1,03,D,,A,,A,,A,,A,,A,,A,2,2113,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2113.0,D,2113,2113,2113,2113,2113,,A,,,,,,100,,A,,,,,,100,2113.0,D,2113,2113,2113,2113,2113,,A,,,,,,,A,,,,,,100,,A,,A,13810,13810,13810,13810,13810,100,,A,13810,D,13810,D,,A,,A,2,D,D,D,D,2,D,A,D,3,,127,2,D,,A,1,1,1
04187651,45,D,,A,,A,,A,2,D,2,1,D,4,D,8,D,2,D,,A,2100,D,3,D,30,D,,A,,A,1,D,48,D,350,D,5799,D,1,,C,2,03,D,2,D,,A,,A,,A,65000,D,,A,2,826,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5799.0,D,5799,5799,5799,5799,5799,,A,,,,,,100,65000.0,D,65000,65000,65000,65000,65000,100,826.0,D,826,826,826,826,826,,A,,,,,,,A,,,,,,100,1,D,,A,5400,5400,5400,5400,5400,100,,A,5400,D,5400,D,,A,,A,2,D,D,D,A,1,D,A,D,3,,127,2,D,,A,1,2,
04187651,8,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,,A,,A,1,3,1
04187661,53,D,,A,,A,,A,2,D,1,1,D,1,D,3,D,2,D,,A,,C,,A,58,D,,A,,A,1,D,52,D,,A,4208,D,1,1,D,1,11,D,1,D,,A,,A,,A,,C,,A,1,0,D,0,D,,A,,A,,A,08,D,55000,D,,A,,A,,A,,A,1,1,D,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,4318.4,D,4241,4389,5083,3872,4007,,A,,,,,,100,56449.0,D,55436,57371,66445,50610,52383,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,D,,A,1,1,
04187661,50,D,,A,,A,,A,2,D,2,1,D,2,D,3,D,2,D,,A,,C,,A,25,D,,A,,A,5,D,52,D,,A,0,D,1,,A,2,09,D,7,D,,A,,A,,A,,C,,A,2,0,D,0,D,,A,,A,2,D,,C,,B,,A,,A,,A,,A,1,1,D,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,4836.2,D,4069,7166,6350,981,5615,,A,,,,,,100,18443.8,D,9598,10783,40600,8908,22330,201,3425.2,D,3335,6341,3244,299,3907,,A,,,,,,,A,,,,,,100,2,D,,A,21799,41444,21201,1956,25537,201,,A,,B,22387,D,,B,,B,2,D,D,D,A,2,A,A,A,,,,2,D,,A,1,2,
04187661,28,D,,A,,A,,A,2,D,3,1,D,1,D,6,D,2,D,,A,,C,3,D,40,D,,A,,A,1,D,52,D,,A,0,D,5,1,D,3,07,D,2,D,,A,,A,,A,,C,,A,1,0,D,0,D,,A,,A,,A,,C,,B,,A,,A,,A,,A,1,2,D,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,3557.6,D,3402,4766,1455,5516,2649,,A,,,,,,100,46506.0,D,44467,62304,19021,72106,34632,201,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,D,,A,2,1,
04187661,24,D,,A,,A,,A,2,D,3,1,D,2,D,5,D,2,D,,A,,C,2,D,20,D,,A,,A,1,D,52,D,,A,0,D,5,1,D,4,07,D,2,D,,A,,A,,A,,C,,A,1,0,D,0,D,,A,,A,,A,,C,,B,,A,,A,,A,,A,1,2,D,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,1455.0,D,83,592,46,3682,2872,,A,,,,,,100,19021.0,D,1082,7745,607,48135,37536,201,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,1,A,A,A,,,,2,D,,A,3,3,1
04187661,24,D,,A,,A,,A,2,D,3,1,D,1,D,5,D,2,D,,A,,C,2,D,40,D,,A,,A,1,D,52,D,,A,0,D,5,1,D,5,07,D,2,D,,A,,A,,A,,C,,A,1,0,D,0,D,,A,,A,,A,,C,,B,,A,,A,,A,,A,1,2,D,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,3128.4,D,2439,4132,4839,2221,2011,,A,,,,,,100,40891.6,D,31878,54012,63256,29030,26282,201,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,1,A,A,A,,,,2,D,,A,4,3,1
04187671,74,D,,A,,A,,A,,A,1,2,D,,A,6,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,A,,A,2,,A,1,,A,,A,,A,,A,,C,,A,,A,2,,A,28074,D,12,D,,A,,A,,A,,A,4,D,1102,D,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,1166.8,D,1245,1043,1210,1295,1041,301,,A,,,,,,100,,A,,,,,,15628.0,D,16566,14142,16146,17166,14118,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,1,D,D,D,D,,A,A,A,,,,2,D,,A,1,3,1
04187671,41,D,,A,,A,,A,2,D,3,1,D,4,D,4,D,2,D,,A,,C,3,D,28,D,,A,,A,1,D,41,D,,A,1301,D,3,1,D,2,05,D,1,D,,A,,A,,A,,C,,A,2,0,D,0,D,,A,,A,,A,04,D,17000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1334.2,D,1275,1357,1402,1465,1172,,A,,,,,,100,17441.4,D,16664,17743,18328,19154,15318,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,D,,A,1,1,
04187671,15,D,,A,,A,,A,,A,4,2,D,,A,3,D,,A,,A,,A,,A,,A,,A,3,D,,A,0,D,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,,A,1,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,,A,A,A,,,,,A,,A,1,3,1
04187681,30,D,,A,,A,,A,2,D,1,1,D,4,D,4,D,2,D,,A,100,D,3,D,2,D,,A,,A,1,D,26,D,,A,153,D,5,,A,1,10,D,7,D,,A,,A,,A,,C,,A,2,0,D,0,D,,A,3876,D,2,D,01,D,2000,D,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,152.4,D,339,76,5,222,120,,A,,,,,,100,1994.4,D,4430,998,67,2902,1575,301,0.0,D,0,0,0,0,0,,A,,,,,,3876.0,D,3876,3876,3876,3876,3876,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,1,D,A,D,3,,5,2,D,,A,1,1,1
04187681,11,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,2,,A,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,D,A,D,3,,5,,A,,A,1,3,1
04187721,54,D,,A,,B,,A,2,D,1,1,D,1,D,7,D,1,D,,A,,C,3,D,35,D,,A,,A,4,D,52,D,,A,4208,D,1,1,D,1,02,D,2,D,,C,,A,,A,,C,,A,2,0,D,0,D,,A,,A,,A,08,D,55000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,4513.8,D,3860,4590,4594,4419,5106,,A,,,,,,100,59003.8,D,50463,59997,60053,57763,66743,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,D,,A,1,1,
04187721,54,D,,A,,B,,A,2,D,2,1,D,1,D,4,D,1,D,,A,,C,3,D,40,D,,A,,A,1,D,52,D,,A,10415,D,1,1,D,2,01,D,2,D,,C,,A,,A,,C,,A,1,0,D,0,D,,A,,A,,A,11,D,150000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,10570.4,D,11188,10781,10169,10217,10497,,A,,,,,,100,262312.6,T,262313,262313,262313,262313,262313,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,D,,A,1,2,
04187721,18,D,,A,,A,,A,2,D,3,1,D,4,D,5,D,2,D,,A,,C,1,D,20,D,,A,,A,1,D,12,D,,A,918,D,5,2,D,3,05,D,1,D,,A,,A,,A,,C,,A,2,0,D,0,D,,A,,A,1,D,03,D,12000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,971.8,D,973,1144,812,1136,794,,A,,,,,,100,12702.4,D,12725,14951,10612,14846,10378,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,1,A,A,A,,,,2,D,,A,2,3,1
04187751,26,D,,A,,B,,A,1,D,1,1,D,1,D,4,D,1,D,,A,1350,D,3,D,40,D,,A,,A,2,D,52,D,,A,2678,D,5,2,D,1,15,D,2,D,,C,,A,,A,35000,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,2678.0,D,2678,2678,2678,2678,2678,,A,,,,,,100,35000.0,D,35000,35000,35000,35000,35000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,D,,A,1,1,
04187751,31,D,,A,,B,,A,1,D,9,1,D,1,D,7,D,1,D,,A,1350,D,3,D,40,D,,A,,A,2,D,52,D,,A,2678,D,5,2,D,2,15,D,2,D,,C,,A,,A,35000,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,2678.0,D,2678,2678,2678,2678,2678,,A,,,,,,100,35000.0,D,35000,35000,35000,35000,35000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,D,,A,2,1,
04187751,27,D,,A,,B,,A,1,D,9,1,D,1,D,4,D,1,D,,A,1350,D,3,D,40,D,,A,,A,2,D,52,D,,A,2678,D,5,2,D,3,15,D,2,D,,C,,A,,A,35000,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,2678.0,D,2678,2678,2678,2678,2678,,A,,,,,,100,35000.0,D,35000,35000,35000,35000,35000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,D,,A,3,1,
04187761,40,D,,A,,A,,A,2,D,1,2,D,,A,5,D,,A,,A,,A,3,D,,A,,A,5,D,,A,0,D,,A,,A,5,,A,1,,A,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,,A,A,A,,,,2,D,,A,1,1,1
04187801,33,D,,A,,B,,A,2,D,1,1,D,1,D,8,D,1,D,,A,,C,3,D,50,D,,A,,A,1,D,52,D,,A,8033,D,1,2,D,1,01,D,3,D,300,D,,A,,A,105000,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,8033.0,D,8033,8033,8033,8033,8033,,A,,,,,,100,105000.0,D,105000,105000,105000,105000,105000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,D,,A,1,1,
04187801,32,D,,A,,B,,A,2,D,2,1,D,1,D,8,D,1,D,,A,,C,3,D,40,D,,A,,A,1,D,52,D,2400,D,6120,D,1,2,D,2,03,D,3,D,300,D,,A,,A,80000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,6120.0,D,6120,6120,6120,6120,6120,,A,,,,,,100,80000.0,D,80000,80000,80000,80000,80000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,D,,A,1,2,
04187801,1,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,,A,,A,1,3,1
04187841,88,T,,A,,A,,A,,A,1,2,D,,A,7,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,A,,A,2,,A,1,,A,,A,,A,,A,2000,D,,A,,A,2,,A,25626,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,2000.0,D,2000,2000,2000,2000,2000,100,,A,,,,,,100,,A,,,,,,25626.0,D,25626,25626,25626,25626,25626,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,1,D,D,D,D,,A,A,A,,,,2,D,,A,1,1,1
04187851,62,D,,A,,A,,A,2,D,2,1,D,1,D,5,D,2,D,,A,900,D,3,D,40,D,,A,,A,1,D,52,D,,A,1836,D,1,2,D,1,07,D,2,D,,A,,A,,A,24000,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1836.0,D,1836,1836,1836,1836,1836,,A,,,,,,100,24000.0,D,24000,24000,24000,24000,24000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,D,,A,1,1,
04187851,47,D,,A,,A,,A,2,D,1,1,D,3,D,7,D,2,D,,A,480,D,3,D,36,D,,A,,A,1,D,36,D,,A,1683,D,1,2,D,2,10,D,1,D,,A,,A,,A,22000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1683.0,D,1683,1683,1683,1683,1683,,A,,,,,,100,22000.0,D,22000,22000,22000,22000,22000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,D,,A,1,2,
04187871,57,D,,A,,A,,A,2,D,1,1,D,2,D,8,D,2,D,,A,,C,3,D,30,D,,A,,A,5,D,50,D,,C,5738,D,1,2,D,1,03,D,1,D,,A,,A,,A,,C,,A,1,0,D,0,D,,A,,A,,A,09,D,75000,D,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,14113.1,T,14113,14113,14113,14113,14113,,A,,,,,,100,81559.8,D,85921,87108,83075,76940,74755,301,9025.4,D,13001,494,2297,9530,19805,,A,,,,,,,A,,,,,,100,2,D,,A,84975,3229,15014,62289,129442,201,,A,,B,58990,D,,B,,B,2,D,D,D,A,2,A,A,A,,,,2,D,,A,1,1,
04187871,41,D,,A,,A,,A,2,D,2,1,D,1,D,8,D,1,D,,A,,C,3,D,50,D,,A,,A,5,D,51,D,,A,5738,D,1,2,D,2,03,D,1,D,,A,,A,,A,,C,,A,2,0,D,0,D,,A,,A,,A,09,D,75000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,14113.1,T,14113,14113,14113,14113,14113,,A,,,,,,100,80254.6,D,88766,88055,70995,81030,72427,301,2992.2,D,4116,482,0,7394,2969,,A,,,,,,,A,,,,,,100,2,D,,A,26900,3151,1,48328,19404,201,,A,,B,19557,D,,B,,B,2,D,D,D,A,2,A,A,A,,,,2,D,,A,1,2,
04187871,9,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,13,D,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,6,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,2,D,,,,,,,4,D,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,,A,,A,1,3,1
04187871,11,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,13,D,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,6,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,2,D,,,,,,,4,D,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,,A,,A,1,3,1
04187881,53,D,,A,,B,,A,2,D,1,1,D,1,D,5,D,2,D,,A,800,D,3,D,40,D,,A,,A,1,D,51,D,,A,2601,D,1,,C,1,12,D,1,D,,C,,A,,A,,C,,A,1,0,D,0,D,,A,,A,,A,06,D,34000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,2660.4,D,2589,2992,2846,2489,2386,,A,,,,,,100,34775.4,D,33838,39112,37199,32535,31193,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,D,,A,1,1,
04187881,55,D,,A,,A,,A,2,D,2,1,D,1,D,4,D,2,D,,A,,C,3,D,40,D,,A,,A,1,D,50,D,,A,2601,D,1,,C,2,05,D,2,D,,A,,A,,A,,C,,A,2,0,D,0,D,,A,,A,,A,06,D,34000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2717.2,D,2992,2438,2929,2852,2375,,A,,,,,,100,35518.4,D,39113,31863,38291,37284,31041,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,D,,A,1,2,
